EE #,FLSA Category,PR Dept,HireDate,Reason,Craft Class Code,Project Code
307531,Non-Exempt,4104,04/18/2023,New hire,18-41-1002,55123.0
303769,Non-Exempt,4104,12/28/2022,New hire,18-41-1001,55087.0
312374,Non-Exempt,4104,08/15/2023,New hire,18-8-1004,55105.0
322850,Non-Exempt,4104,06/12/2024,New hire,18-40-1001,55103.0
322402,Non-Exempt,4104,06/05/2024,New hire,18-40-1002,55103.0
292370,Non-Exempt,4104,01/12/2022,New hire,18-77-501,55113.0
324635,Non-Exempt,4104,07/23/2024,New hire,18-297-410,55105.0
310159,Exempt,4104,07/10/2023,New hire,18-1-S187,55143.0
301201,Non-Exempt,4104,10/11/2022,New hire,18-5-S507,55086.0
317637,Non-Exempt,4104,02/08/2024,New hire,18-198-400,55107.0
309083,Non-Exempt,4104,05/25/2023,New hire,18-41-1002,55093.0
328646,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55123.0
313660,Non-Exempt,4104,09/12/2023,New hire,18-748-500,55307.0
306797,Non-Exempt,4104,03/31/2023,New hire,18-757-502,55074.0
323024,Non-Exempt,4104,06/18/2024,New hire,18-2-3220,55123.0
292747,Non-Exempt,4104,02/01/2022,New hire,18-5-A534,55109.0
323035,Non-Exempt,4104,06/18/2024,New hire,18-8-1004,55096.0
303199,Non-Exempt,4104,12/06/2022,New hire,18-40-1001,55090.0
243129,Non-Exempt,4104,11/29/2022,New hire,18-41-1003,55086.0
291288,Non-Exempt,4104,11/02/2021,New hire,18-40-1002,55075.0
306295,Non-Exempt,4104,03/20/2023,New hire,18-41-1001,55123.0
311367,Non-Exempt,4104,07/16/2024,New hire,18-197-400,55105.0
314041,Non-Exempt,4104,09/27/2023,New hire,18-40-1002,55100.0
318915,Non-Exempt,4104,03/13/2024,New hire,18-40-1001,55103.0
306674,Non-Exempt,4104,04/04/2023,New hire,18-2-S266,55113.0
309554,Non-Exempt,4104,06/06/2023,New hire,18-74-101,55094.0
310386,Non-Exempt,4104,07/06/2023,New hire,18-41-1002,55093.0
319855,Non-Exempt,4104,05/20/2024,New hire,18-6-6520,55100.0
292666,Non-Exempt,4104,01/26/2022,New hire,18-47-403,55138.0
295099,Non-Exempt,4104,04/19/2022,New hire,18-41-1003,55093.0
324779,Non-Exempt,4104,07/30/2024,New hire,18-41-1003,55091.0
304604,Non-Exempt,4104,01/25/2023,New hire,18-197-400,55105.0
323716,Non-Exempt,4104,06/27/2024,New hire,18-199-101,55117.0
306993,Non-Exempt,4104,04/11/2023,New hire,18-40-1002,55090.0
317401,Non-Exempt,4104,01/31/2024,New hire,18-197-400,55105.0
307453,Non-Exempt,4104,04/18/2023,New hire,18-199-101,55117.0
324092,Non-Exempt,4104,07/09/2024,New hire,18-47-402,55138.0
302886,Exempt,4104,12/05/2022,New hire,18-2-S222,55091.0
329207,Non-Exempt,4104,10/28/2024,New hire,18-41-1002,55091.0
323385,Non-Exempt,4104,06/18/2024,New hire,18-399-500,55117.0
307564,Non-Exempt,4104,04/25/2023,New hire,18-41-1002,55109.0
307564,Non-Exempt,4104,07/31/2023,New hire,18-41-1002,55109.0
310385,Non-Exempt,4104,06/28/2023,New hire,18-40-1002,55090.0
291853,Non-Exempt,4104,12/06/2021,New hire,18-5-5090,55076.0
301583,Non-Exempt,4104,10/20/2022,New hire,18-41-1002,55087.0
310145,Non-Exempt,4104,07/13/2023,New hire,18-77-703,55138.0
296513,Non-Exempt,4104,06/02/2022,New hire,18-8-1005,55097.0
322644,Non-Exempt,4104,06/11/2024,New hire,18-41-1002,55107.0
328616,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
231913,Non-Exempt,4104,06/26/2024,New hire,18-196-500,55723.0
292103,Non-Exempt,4104,01/04/2022,New hire,18-40-1002,55081.0
320630,Non-Exempt,4104,04/30/2024,New hire,18-5-5020,55138.0
319075,Non-Exempt,4104,03/12/2024,New hire,18-708-101,55301.0
301523,Non-Exempt,4104,10/19/2022,New hire,18-77-102,55143.0
322204,Non-Exempt,4104,06/04/2024,New hire,18-40-1002,55103.0
302243,Non-Exempt,4104,11/02/2022,New hire,18-40-1001,55086.0
302487,Non-Exempt,4104,11/10/2022,New hire,18-40-1003,55086.0
319593,Non-Exempt,4104,06/18/2024,New hire,18-41-1003,55091.0
301465,Non-Exempt,4104,10/18/2022,New hire,18-41-1002,55087.0
331216,Non-Exempt,4104,01/20/2025,New hire,18-41-1002,55091.0
319117,Non-Exempt,4104,03/21/2024,New hire,18-8-1006,55100.0
290945,Non-Exempt,4104,10/14/2021,New hire,18-2-S265,55109.0
329015,Non-Exempt,4104,10/23/2024,New hire,18-47-101,55143.0
290943,Non-Exempt,4104,10/14/2021,New hire,18-8-1005,55087.0
310794,Non-Exempt,4104,07/11/2023,New hire,18-40-1001,55093.0
331418,Non-Exempt,4104,01/22/2025,New hire,18-30-1002,55091.0
303151,Non-Exempt,4104,12/06/2022,New hire,18-40-1001,55143.0
324722,Non-Exempt,4104,08/26/2024,New hire,18-6-6520,55117.0
308149,Non-Exempt,4104,05/03/2023,New hire,18-41-1001,55091.0
295855,Non-Exempt,4104,05/12/2022,New hire,18-41-1001,55085.0
319376,Non-Exempt,4104,03/26/2024,New hire,18-196-500,55723.0
323466,Non-Exempt,4104,06/18/2024,New hire,18-41-1003,55100.0
292110,Non-Exempt,4104,01/18/2022,New hire,18-8-1004,55085.0
303325,Non-Exempt,4104,12/08/2022,New hire,18-40-1002,55087.0
332295,Non-Exempt,4104,02/24/2025,New hire,18-47-101,55138.0
313124,Non-Exempt,4104,08/29/2023,New hire,18-199-501,55117.0
323133,Non-Exempt,4104,06/20/2024,New hire,18-5-5040,55109.0
291735,Non-Exempt,4104,12/01/2021,New hire,18-30-1000,55079.0
304664,Non-Exempt,4104,01/26/2023,New hire,18-30-1003,55090.0
317620,Non-Exempt,4104,04/24/2024,New hire,18-41-1003,55094.0
317910,Non-Exempt,4104,02/27/2024,New hire,18-2-3050,55310.0
317856,Non-Exempt,4104,02/14/2024,New hire,18-197-400,55105.0
321627,Non-Exempt,4104,05/21/2024,New hire,18-73-1003,55313.0
321622,Non-Exempt,4104,05/21/2024,New hire,18-196-500,55723.0
310382,Non-Exempt,4104,06/28/2023,New hire,18-41-1003,55094.0
310448,Non-Exempt,4104,06/29/2023,New hire,18-47-101,55113.0
328092,Non-Exempt,4104,10/01/2024,New hire,18-47-102,55113.0
308522,Non-Exempt,4104,05/11/2023,New hire,18-40-1001,55086.0
300688,Non-Exempt,4104,09/27/2022,New hire,18-40-1002,55089.0
309101,Non-Exempt,4104,05/23/2023,New hire,18-40-1002,55100.0
320823,Non-Exempt,4104,05/07/2024,New hire,18-197-101,55105.0
331215,Non-Exempt,4104,01/20/2025,New hire,18-41-1002,55091.0
322197,Non-Exempt,4104,06/04/2024,New hire,18-8-1006,55089.0
319035,Non-Exempt,4104,03/19/2024,New hire,18-17-403,55126.0
324426,Non-Exempt,4104,07/23/2024,New hire,18-199-121,55117.0
322751,Non-Exempt,4104,06/12/2024,New hire,18-8-1004,55100.0
319683,Non-Exempt,4104,04/09/2024,New hire,18-40-1002,55089.0
329410,Non-Exempt,4104,10/28/2024,New hire,18-745-500,55117.0
328627,Non-Exempt,4104,10/14/2024,New hire,18-745-100,55117.0
305595,Non-Exempt,4104,03/07/2023,New hire,18-40-1002,55087.0
307350,Non-Exempt,4104,04/18/2023,New hire,18-41-1002,55093.0
303953,Non-Exempt,4104,01/05/2023,New hire,18-40-1002,55087.0
291763,Non-Exempt,4104,11/30/2021,New hire,18-41-1003,55076.0
303956,Non-Exempt,4104,01/05/2023,New hire,18-40-1002,55087.0
322805,Non-Exempt,4104,06/11/2024,New hire,18-77-501,55100.0
323203,Non-Exempt,4104,06/19/2024,New hire,18-41-1003,55103.0
323172,Non-Exempt,4104,06/19/2024,New hire,18-41-1003,55103.0
303063,Non-Exempt,4104,12/01/2022,New hire,18-40-1003,55087.0
303954,Non-Exempt,4104,01/05/2023,New hire,18-40-1002,55087.0
303061,Non-Exempt,4104,12/01/2022,New hire,18-40-1003,55087.0
323506,Non-Exempt,4104,06/25/2024,New hire,18-40-1001,55100.0
300544,Non-Exempt,4104,09/22/2022,New hire,18-197-500,55105.0
324279,Non-Exempt,4104,07/16/2024,New hire,18-197-400,55105.0
319726,Non-Exempt,4104,04/09/2024,New hire,18-299-101,55117.0
270156,Non-Exempt,4104,09/22/2022,New hire,18-2-3030,55105.0
329052,Non-Exempt,4104,10/29/2024,New hire,18-47-101,55114.0
291121,Non-Exempt,4104,10/25/2021,New hire,18-77-402,55106.0
302265,Non-Exempt,4104,11/03/2022,New hire,18-40-1001,55086.0
307362,Non-Exempt,4104,04/11/2023,New hire,18-40-1003,55085.0
322511,Non-Exempt,4104,06/04/2024,New hire,18-745-500,55117.0
309919,Non-Exempt,4104,06/15/2023,New hire,18-41-1002,55093.0
331712,Non-Exempt,4104,02/03/2025,New hire,18-47-102,55138.0
328911,Non-Exempt,4104,10/21/2024,New hire,18-47-400,55109.0
328977,Non-Exempt,4104,10/22/2024,New hire,18-47-401,55138.0
304215,Non-Exempt,4104,01/12/2023,New hire,18-74-101,55109.0
322934,Non-Exempt,4104,06/18/2024,New hire,18-41-1001,55100.0
310550,Non-Exempt,4104,07/06/2023,New hire,18-30-1001,55093.0
207026,Non-Exempt,4104,09/20/2022,New hire,18-8-1004,55089.0
302578,Non-Exempt,4104,11/14/2022,New hire,18-40-1003,55087.0
304145,Non-Exempt,4104,01/10/2023,New hire,18-40-1003,55086.0
292090,Non-Exempt,4104,01/04/2022,New hire,18-40-1002,55081.0
322082,Non-Exempt,4104,06/04/2024,New hire,18-197-400,55105.0
307393,Non-Exempt,4104,04/19/2023,New hire,18-40-1001,55093.0
327706,Non-Exempt,4104,09/17/2024,New hire,18-41-1003,55094.0
323909,Non-Exempt,4104,07/02/2024,New hire,18-197-400,55105.0
303678,Non-Exempt,4104,12/19/2022,New hire,18-40-1002,55076.0
320642,Non-Exempt,4104,04/30/2024,New hire,18-5-5050,55117.0
329076,Non-Exempt,4104,10/22/2024,New hire,18-199-401,55117.0
296172,Non-Exempt,4104,05/17/2022,New hire,18-5-5100,55085.0
325524,Non-Exempt,4104,08/27/2024,New hire,18-41-1001,55091.0
319009,Non-Exempt,4104,03/14/2024,New hire,18-40-1001,55089.0
318695,Non-Exempt,4104,03/06/2024,New hire,18-40-1001,55094.0
314846,Non-Exempt,4104,10/06/2023,New hire,18-708-104,55301.0
321102,Non-Exempt,4104,05/09/2024,New hire,18-47-101,55138.0
325373,Non-Exempt,4104,08/28/2024,New hire,18-5-5060,55091.0
300184,Non-Exempt,4104,09/15/2022,New hire,18-198-600,55091.0
317682,Non-Exempt,4104,02/08/2024,New hire,18-40-1002,55089.0
331458,Non-Exempt,4104,02/03/2025,New hire,18-47-403,55138.0
302477,Non-Exempt,4104,11/10/2022,New hire,18-41-1002,55094.0
287772,Non-Exempt,4104,05/26/2021,New hire,18-125-501,55074.0
321159,Non-Exempt,4104,05/14/2024,New hire,18-199-101,55117.0
312635,Non-Exempt,4104,08/22/2023,New hire,18-41-1002,55123.0
323332,Non-Exempt,4104,06/20/2024,New hire,18-199-101,55117.0
320585,Exempt,4104,05/13/2024,New hire,18-1-S194,55094.0
306978,Non-Exempt,4104,04/03/2023,New hire,18-41-1002,55123.0
325270,Exempt,4104,08/26/2024,New hire,18-1-S197,
318826,Non-Exempt,4104,03/19/2024,New hire,18-30-1001,55091.0
318827,Non-Exempt,4104,03/19/2024,New hire,18-30-1001,55091.0
305603,Non-Exempt,4104,03/01/2023,New hire,18-30-1003,55090.0
318569,Non-Exempt,4104,03/05/2024,New hire,18-41-1003,55094.0
210286,Non-Exempt,4104,01/20/2022,New hire,18-8-1006,55081.0
322290,Non-Exempt,4104,06/04/2024,New hire,18-41-1003,55103.0
323638,Non-Exempt,4104,06/25/2024,New hire,18-41-1001,55123.0
322176,Non-Exempt,4104,06/11/2024,New hire,18-41-1003,55094.0
317451,Non-Exempt,4104,01/31/2024,New hire,18-8-1006,55087.0
319285,Non-Exempt,4104,03/26/2024,New hire,18-41-1003,55123.0
326215,Non-Exempt,4104,09/18/2024,New hire,18-47-101,55113.0
246904,Non-Exempt,4104,01/04/2022,New hire,18-2-3220,55097.0
282509,Non-Exempt,4104,11/28/2023,New hire,18-8-1004,55097.0
318297,Non-Exempt,4104,02/27/2024,New hire,18-197-101,55105.0
323154,Non-Exempt,4104,06/19/2024,New hire,18-197-400,55105.0
319388,Non-Exempt,4104,03/26/2024,New hire,18-197-101,55105.0
319472,Non-Exempt,4104,04/02/2024,New hire,18-745-100,55117.0
305727,Non-Exempt,4104,03/07/2023,New hire,18-41-1002,55090.0
306678,Non-Exempt,4104,03/28/2023,New hire,18-40-1001,55093.0
325617,Non-Exempt,4104,08/28/2024,New hire,18-197-400,55105.0
321847,Non-Exempt,4104,05/28/2024,New hire,18-41-1003,55103.0
309143,Non-Exempt,4104,05/23/2023,New hire,18-40-1001,55093.0
325968,Exempt,4104,09/23/2024,New hire,18-1-S197,
323680,Non-Exempt,4104,06/26/2024,New hire,18-41-1003,55097.0
321280,Non-Exempt,4104,05/14/2024,New hire,18-197-101,55105.0
323508,Non-Exempt,4104,06/26/2024,New hire,18-41-1003,55100.0
305192,Non-Exempt,4104,02/27/2023,New hire,18-5-5010,55094.0
324251,Non-Exempt,4104,07/16/2024,New hire,18-47-101,55143.0
303618,Non-Exempt,4104,12/15/2022,New hire,18-41-1003,55094.0
322284,Non-Exempt,4104,06/04/2024,New hire,18-197-400,55105.0
309717,Non-Exempt,4104,06/08/2023,New hire,18-8-1005,55091.0
302365,Non-Exempt,4104,11/08/2022,New hire,18-40-1001,55103.0
295583,Non-Exempt,4104,05/03/2022,New hire,18-77-502,55113.0
320450,Non-Exempt,4104,05/20/2024,New hire,18-6-6520,55109.0
302755,Non-Exempt,4104,11/17/2022,New hire,18-40-1003,55086.0
329270,Non-Exempt,4104,10/23/2024,New hire,18-745-100,55117.0
309552,Non-Exempt,4104,06/06/2023,New hire,18-8-1004,55085.0
303643,Non-Exempt,4104,12/16/2022,New hire,18-40-1002,55076.0
308249,Non-Exempt,4104,05/10/2023,New hire,18-40-1002,55310.0
319798,Non-Exempt,4104,04/10/2024,New hire,18-8-1004,55089.0
90754,Non-Exempt,4104,12/08/2022,New hire,18-8-1004,55090.0
328558,Non-Exempt,4104,10/21/2024,New hire,18-745-500,55117.0
324196,Non-Exempt,4104,07/11/2024,New hire,18-40-1002,55096.0
310409,Non-Exempt,4104,06/26/2023,New hire,18-748-400,55305.0
302271,Non-Exempt,4104,11/03/2022,New hire,18-8-1004,55086.0
319573,Non-Exempt,4104,04/04/2024,New hire,18-798-400,55107.0
299582,Non-Exempt,4104,08/16/2022,New hire,18-8-1005,55089.0
287903,Exempt,4104,06/01/2021,New hire,18-1-S145,
309193,Exempt,4104,06/05/2023,New hire,18-2-S234,55089.0
310367,Non-Exempt,4104,06/26/2023,New hire,18-765-601,55303.0
318192,Non-Exempt,4104,02/19/2024,New hire,18-745-500,55117.0
313012,Non-Exempt,4104,08/28/2023,New hire,18-40-1002,55303.0
326264,Non-Exempt,4104,09/24/2024,New hire,18-40-1002,55100.0
312199,Non-Exempt,4104,08/15/2023,New hire,18-40-1002,55089.0
307947,Non-Exempt,4104,05/02/2023,New hire,18-40-1001,55093.0
300344,Non-Exempt,4104,09/14/2022,New hire,18-40-1003,55076.0
308517,Non-Exempt,4104,05/15/2023,New hire,18-41-1003,55094.0
309902,Non-Exempt,4104,06/15/2023,New hire,18-47-500,55113.0
296048,Non-Exempt,4104,05/16/2022,New hire,18-2-3230,55302.0
306712,Non-Exempt,4104,03/30/2023,New hire,18-40-1002,55090.0
313834,Non-Exempt,4104,09/21/2023,New hire,18-8-1005,55081.0
305423,Non-Exempt,4104,02/23/2023,New hire,18-40-1001,55093.0
322690,Non-Exempt,4104,06/12/2024,New hire,18-297-410,55105.0
320803,Non-Exempt,4104,04/30/2024,New hire,18-708-202,55301.0
302441,Non-Exempt,4104,11/10/2022,New hire,18-40-1001,55085.0
322691,Non-Exempt,4104,06/12/2024,New hire,18-297-410,55105.0
322696,Non-Exempt,4104,06/12/2024,New hire,18-297-410,55105.0
259024,Non-Exempt,4104,05/21/2024,New hire,18-5-5020,55094.0
328658,Non-Exempt,4104,10/09/2024,New hire,18-745-500,55117.0
319696,Non-Exempt,4104,04/09/2024,New hire,18-5-5030,55100.0
235216,Non-Exempt,4104,12/13/2022,New hire,18-8-1004,55090.0
322465,Non-Exempt,4104,06/11/2024,New hire,18-41-1002,55087.0
331664,Non-Exempt,4104,01/30/2025,New hire,18-77-402,55156.0
291624,Non-Exempt,4104,11/22/2021,New hire,18-40-1002,55076.0
299437,Non-Exempt,4104,08/18/2022,New hire,18-8-1004,55087.0
311492,Non-Exempt,4104,08/02/2023,New hire,18-40-1002,55090.0
325166,Non-Exempt,4104,08/13/2024,New hire,18-197-400,55105.0
314227,Non-Exempt,4104,09/28/2023,New hire,18-41-1002,55075.0
319926,Non-Exempt,4104,04/16/2024,New hire,18-41-1003,55094.0
319638,Non-Exempt,4104,03/26/2024,New hire,18-745-103,55117.0
302170,Non-Exempt,4104,10/31/2022,New hire,18-8-1005,55076.0
300241,Non-Exempt,4104,09/13/2022,New hire,18-77-501,55113.0
318555,Non-Exempt,4104,03/05/2024,New hire,18-198-400,55107.0
313633,Non-Exempt,4104,09/13/2023,New hire,18-41-1001,55103.0
320515,Non-Exempt,4104,04/30/2024,New hire,18-745-100,55117.0
317812,Non-Exempt,4104,02/13/2024,New hire,18-198-400,55107.0
322431,Non-Exempt,4104,06/11/2024,New hire,18-40-1002,55103.0
281640,Non-Exempt,4104,03/28/2023,New hire,18-40-1001,55076.0
308578,Non-Exempt,4104,05/11/2023,New hire,18-47-400,55113.0
295091,Non-Exempt,4104,04/19/2022,New hire,18-30-1003,55079.0
321278,Non-Exempt,4104,05/21/2024,New hire,18-40-1001,55103.0
323178,Non-Exempt,4104,06/19/2024,New hire,18-41-1002,55103.0
309710,Non-Exempt,4104,06/08/2023,New hire,18-197-101,55105.0
302078,Non-Exempt,4104,10/28/2022,New hire,18-8-1006,55086.0
271624,Non-Exempt,4104,04/04/2023,New hire,18-77-701,55143.0
285470,Non-Exempt,4104,04/20/2023,New hire,18-40-1001,55085.0
292029,Non-Exempt,4104,12/16/2021,New hire,18-40-1003,55075.0
272509,Non-Exempt,4104,01/23/2024,New hire,18-40-1002,55093.0
271613,Non-Exempt,4104,04/20/2023,New hire,18-8-1006,55085.0
303614,Non-Exempt,4104,12/15/2022,New hire,18-40-1002,55076.0
303615,Non-Exempt,4104,12/15/2022,New hire,18-77-103,55143.0
271666,Non-Exempt,4104,04/04/2023,New hire,18-197-400,55105.0
303748,Non-Exempt,4104,12/26/2022,New hire,18-30-1001,55076.0
303752,Non-Exempt,4104,12/26/2022,New hire,18-30-1001,55076.0
307414,Non-Exempt,4104,04/18/2023,New hire,18-40-1002,55085.0
318580,Non-Exempt,4104,03/05/2024,New hire,18-41-1003,55094.0
322753,Non-Exempt,4104,06/18/2024,New hire,18-30-1002,55097.0
317193,Non-Exempt,4104,01/23/2024,New hire,18-40-1002,55094.0
294023,Non-Exempt,4104,03/22/2022,New hire,18-77-400,55109.0
309934,Non-Exempt,4104,06/13/2023,New hire,18-40-1002,55307.0
303871,Non-Exempt,4104,01/03/2023,New hire,18-198-400,55089.0
303204,Non-Exempt,4104,12/06/2022,New hire,18-8-1004,55090.0
308957,Non-Exempt,4104,06/05/2023,New hire,18-6-6520,55307.0
303959,Non-Exempt,4104,01/05/2023,New hire,18-40-1002,55087.0
329418,Non-Exempt,4104,11/04/2024,New hire,18-47-401,55143.0
328890,Non-Exempt,4104,10/21/2024,New hire,18-41-1003,55123.0
329420,Non-Exempt,4104,11/04/2024,New hire,18-47-101,55143.0
311805,Non-Exempt,4104,08/08/2023,New hire,18-197-101,55105.0
304653,Non-Exempt,4104,01/26/2023,New hire,18-30-1003,55094.0
310267,Non-Exempt,4104,06/27/2023,New hire,18-41-1002,55093.0
324328,Non-Exempt,4104,07/23/2024,New hire,18-199-501,55117.0
288829,Non-Exempt,4104,06/11/2024,New hire,18-297-400,55105.0
328736,Non-Exempt,4104,10/16/2024,New hire,18-30-1002,55094.0
311168,Non-Exempt,4104,07/20/2023,New hire,18-41-1002,55076.0
300687,Non-Exempt,4104,09/27/2022,New hire,18-5-5010,55091.0
311160,Non-Exempt,4104,07/20/2023,New hire,18-41-1003,55094.0
311130,Non-Exempt,4104,07/20/2023,New hire,18-41-1003,55094.0
321754,Non-Exempt,4104,05/22/2024,New hire,18-47-101,55143.0
329279,Non-Exempt,4104,10/28/2024,New hire,18-47-101,55143.0
213514,Non-Exempt,4104,08/02/2023,New hire,18-5-5160,55097.0
299307,Non-Exempt,4104,08/04/2022,New hire,18-41-1003,55086.0
296738,Non-Exempt,4104,06/06/2022,New hire,18-8-1004,55086.0
322468,Non-Exempt,4104,06/04/2024,New hire,18-299-101,55117.0
316927,Non-Exempt,4104,01/16/2024,New hire,18-195-402,55109.0
331396,Non-Exempt,4104,01/22/2025,New hire,18-30-1002,55091.0
307676,Non-Exempt,4104,04/20/2023,New hire,18-40-1001,55093.0
323829,Non-Exempt,4104,07/01/2024,New hire,18-30-1000,55105.0
291671,Non-Exempt,4104,02/29/2024,New hire,18-8-1004,55094.0
326235,Non-Exempt,4104,09/19/2024,New hire,18-47-400,55109.0
322405,Non-Exempt,4104,06/04/2024,New hire,18-196-500,55723.0
318918,Non-Exempt,4104,03/19/2024,New hire,18-47-500,55109.0
307327,Non-Exempt,4104,04/27/2023,New hire,18-40-1002,55306.0
325920,Non-Exempt,4104,09/17/2024,New hire,18-41-1001,55091.0
318629,Non-Exempt,4104,03/05/2024,New hire,18-8-1005,55094.0
292253,Non-Exempt,4104,01/04/2022,New hire,18-40-1002,55075.0
325396,Non-Exempt,4104,08/20/2024,New hire,18-47-101,55113.0
322309,Non-Exempt,4104,06/11/2024,New hire,18-41-1003,55100.0
307357,Non-Exempt,4104,04/11/2023,New hire,18-40-1003,55085.0
319191,Non-Exempt,4104,03/19/2024,New hire,18-41-1002,55094.0
306344,Non-Exempt,4104,03/28/2023,New hire,18-5-5100,55090.0
320552,Non-Exempt,4104,04/22/2024,New hire,18-708-103,55301.0
320591,Non-Exempt,4104,05/01/2024,New hire,18-47-101,55109.0
275882,Non-Exempt,4104,12/05/2023,New hire,18-8-1005,55094.0
329170,Non-Exempt,4104,10/21/2024,New hire,18-745-500,55117.0
310658,Non-Exempt,4104,07/12/2023,New hire,18-8-1003,55101.0
291015,Non-Exempt,4104,10/19/2021,New hire,18-2-3230,55094.0
328307,Non-Exempt,4104,10/08/2024,New hire,18-41-1002,55094.0
332394,Non-Exempt,4104,02/18/2025,New hire,18-501-505,55137.0
319501,Non-Exempt,4104,04/09/2024,New hire,18-5-5090,55137.0
317541,Non-Exempt,4104,02/01/2024,New hire,18-708-632,55301.0
308528,Non-Exempt,4104,05/11/2023,New hire,18-77-402,55113.0
284375,Non-Exempt,4104,05/24/2022,New hire,18-40-1002,55076.0
319636,Non-Exempt,4104,04/23/2024,New hire,18-2-3230,55123.0
314518,Non-Exempt,4104,09/27/2023,New hire,18-708-500,55304.0
305734,Non-Exempt,4104,03/14/2023,New hire,18-41-1003,55123.0
319966,Non-Exempt,4104,04/16/2024,New hire,18-41-1002,55100.0
318558,Non-Exempt,4104,03/05/2024,New hire,18-77-400,55113.0
328574,Non-Exempt,4104,10/14/2024,New hire,18-41-1003,55100.0
319033,Non-Exempt,4104,03/14/2024,New hire,18-8-1006,55094.0
300315,Non-Exempt,4104,09/14/2022,New hire,18-797-100,55105.0
306717,Non-Exempt,4104,03/29/2023,New hire,18-40-1001,55093.0
302711,Non-Exempt,4104,11/16/2022,New hire,18-40-1001,55100.0
307456,Non-Exempt,4104,04/25/2023,New hire,18-40-1002,55306.0
332364,Non-Exempt,4104,02/24/2025,New hire,18-47-101,55138.0
310822,Non-Exempt,4104,07/10/2023,New hire,18-748-400,55305.0
306158,Non-Exempt,4104,03/20/2023,New hire,18-8-1005,55120.0
323763,Non-Exempt,4104,06/25/2024,New hire,18-745-102,55117.0
272942,Exempt,4104,09/26/2022,New hire,18-2-S232,55102.0
295149,Non-Exempt,4104,04/20/2022,New hire,18-30-1003,55079.0
308992,Non-Exempt,4104,05/17/2023,New hire,18-47-102,55138.0
329872,Non-Exempt,4104,11/18/2024,New hire,18-41-1002,55091.0
319190,Non-Exempt,4104,03/21/2024,New hire,18-40-1002,55094.0
318039,Non-Exempt,4104,02/20/2024,New hire,18-40-1001,55094.0
303169,Non-Exempt,4104,01/17/2024,New hire,18-8-1004,55094.0
322510,Non-Exempt,4104,06/04/2024,New hire,18-745-101,55117.0
331349,Non-Exempt,4104,01/27/2025,New hire,18-41-1002,55091.0
307699,Non-Exempt,4104,04/20/2023,New hire,18-40-1002,55094.0
317589,Non-Exempt,4104,02/06/2024,New hire,18-40-1002,55089.0
298548,Non-Exempt,4104,06/29/2022,New hire,18-2-3070,55123.0
308553,Non-Exempt,4104,05/08/2023,New hire,18-748-104,55305.0
309117,Non-Exempt,4104,05/22/2023,New hire,18-41-1003,55094.0
296030,Non-Exempt,4104,05/17/2022,New hire,18-40-1002,55079.0
320956,Non-Exempt,4104,05/07/2024,New hire,18-47-101,55113.0
322341,Non-Exempt,4104,06/05/2024,New hire,18-40-1003,55087.0
295533,Non-Exempt,4104,05/03/2022,New hire,18-40-1001,55076.0
304113,Non-Exempt,4104,01/10/2023,New hire,18-77-400,55137.0
325286,Exempt,4104,08/26/2024,New hire,18-4-S429,55143.0
303907,Non-Exempt,4104,01/04/2023,New hire,18-8-1006,55087.0
294271,Non-Exempt,4104,03/25/2022,New hire,18-T757-522,55074.0
317780,Non-Exempt,4104,05/29/2024,New hire,18-47-401,55143.0
